file_name,file_path,sentence,MFCC_length,mel_spectro_length,raw_length,speaker
SI1616.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJLB0/SI1616.WAV,SI1616,340,340,67994,MJLB0
SI1941.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMDM0/SI1941.WAV,SI1941,149,149,29799,MMDM0
SX105.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRAM0/SX105.WAV,SX105,195,195,38912,MRAM0
SI1025.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSJK1/SI1025.WAV,SI1025,250,250,49972,FSJK1
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSJS0/SA2.WAV,SA2,227,227,45261,FSJS0
SX439.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRJH0/SX439.WAV,SX439,318,318,63591,MRJH0
SX424.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJRH1/SX424.WAV,SX424,224,224,44647,MJRH1
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKLS1/SA1.WAV,SA1,307,307,61236,MKLS1
SX232.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSDC0/SX232.WAV,SX232,249,249,49664,FSDC0
SX411.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRLJ1/SX411.WAV,SX411,221,221,44032,MRLJ1
SX24.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCPM0/SX24.WAV,SX24,173,173,34509,MCPM0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJKL0/SA2.WAV,SA2,215,215,42906,FJKL0
SI1274.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTDP0/SI1274.WAV,SI1274,141,141,28058,MTDP0
SX164.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSAH0/SX164.WAV,SX164,235,235,46900,FSAH0
SI1245.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FEAC0/SI1245.WAV,SI1245,190,190,37888,FEAC0
SX244.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMS1/SX244.WAV,SX244,250,250,49869,FSMS1
SI847.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTLC0/SI847.WAV,SI847,211,211,42189,MTLC0
SX245.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDCD0/SX245.WAV,SX245,198,198,39527,MDCD0
SI1881.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDSS0/SI1881.WAV,SI1881,158,158,31437,MDSS0
SI1056.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSLS0/SI1056.WAV,SI1056,244,244,48743,FSLS0
SX347.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FRJB0/SX347.WAV,SX347,311,311,62157,FRJB0
SI1982.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAKR0/SI1982.WAV,SI1982,239,239,47719,MAKR0
SX58.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRJM0/SX58.WAV,SX58,312,312,62362,MRJM0
SI655.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTJM0/SI655.WAV,SI655,310,310,61952,MTJM0
SI1932.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJRB0/SI1932.WAV,SI1932,189,189,37684,FJRB0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMBS0/SA1.WAV,SA1,289,289,57652,MMBS0
SI1827.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLHD0/SI1827.WAV,SI1827,143,143,28570,FLHD0
SI2101.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FPAB1/SI2101.WAV,SI2101,390,390,77824,FPAB1
SX117.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FMEM0/SX117.WAV,SX117,259,259,51712,FMEM0
SX352.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FMKC0/SX352.WAV,SX352,315,315,62976,FMKC0
SI880.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJRK0/SI880.WAV,SI880,346,346,69120,MJRK0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJXP0/SA2.WAV,SA2,200,200,39834,FJXP0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSES0/SA2.WAV,SA2,170,170,33997,MSES0
SX69.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKLR0/SX69.WAV,SX69,207,207,41370,MKLR0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTKP0/SA1.WAV,SA1,265,265,52839,MTKP0
SX71.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSPM0/SX71.WAV,SX71,182,182,36352,FSPM0
SI1779.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FDML0/SI1779.WAV,SI1779,203,203,40551,FDML0
SX150.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FPLS0/SX150.WAV,SX150,166,166,33178,FPLS0
SX435.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTML0/SX435.WAV,SX435,343,343,68404,MTML0
SI1158.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDBP0/SI1158.WAV,SI1158,144,144,28775,MDBP0
SI1571.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKLW0/SI1571.WAV,SI1571,412,412,82330,MKLW0
SX57.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLET0/SX57.WAV,SX57,211,211,42189,FLET0
SX240.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRVG0/SX240.WAV,SX240,212,212,42292,MRVG0
SI2330.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLTM0/SI2330.WAV,SI2330,159,159,31642,FLTM0
SI1865.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTPF0/SI1865.WAV,SI1865,188,188,37479,MTPF0
SX93.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTRC0/SX93.WAV,SX93,146,146,29184,MTRC0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBSB0/SA2.WAV,SA2,190,190,37991,MBSB0
SX165.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJFR0/SX165.WAV,SX165,285,285,56832,MJFR0
SX355.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FHXS0/SX355.WAV,SX355,236,236,47104,FHXS0
SI1135.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCEF0/SI1135.WAV,SI1135,231,231,46080,MCEF0
SX207.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLOD0/SX207.WAV,SX207,167,167,33383,FLOD0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBCG1/SA2.WAV,SA2,293,293,58471,FBCG1
SI892.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FNKL0/SI892.WAV,SI892,376,376,75060,FNKL0
SX335.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FGMB0/SX335.WAV,SX335,404,404,80794,FGMB0
SX121.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJWT0/SX121.WAV,SX121,251,251,50074,MJWT0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBCG1/SA1.WAV,SA1,248,248,49460,FBCG1
SX153.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FPAZ0/SX153.WAV,SX153,285,285,56832,FPAZ0
SX263.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKES0/SX263.WAV,SX263,197,197,39322,MKES0
SI808.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FCLT0/SI808.WAV,SI808,355,355,70861,FCLT0
SX355.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKLC0/SX355.WAV,SX355,215,215,42906,FKLC0
SX360.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDED0/SX360.WAV,SX360,251,251,50074,MDED0
SI1777.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MVLO0/SI1777.WAV,SI1777,183,183,36557,MVLO0
SX186.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MNET0/SX186.WAV,SX186,180,180,35840,MNET0
SX251.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MWAC0/SX251.WAV,SX251,352,352,70247,MWAC0
SI789.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDDC0/SI789.WAV,SI789,279,279,55706,MDDC0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRAV0/SA2.WAV,SA2,198,198,39527,MRAV0
SI1372.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLMC0/SI1372.WAV,SI1372,327,327,65332,FLMC0
SI1429.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRSP0/SI1429.WAV,SI1429,398,398,79565,MRSP0
SX334.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMS1/SX334.WAV,SX334,207,207,41268,FSMS1
SI2061.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MPRD0/SI2061.WAV,SI2061,145,145,28877,MPRD0
SI1262.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSFV0/SI1262.WAV,SI1262,184,184,36660,MSFV0
SX272.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJXL0/SX272.WAV,SX272,226,226,45159,MJXL0
SX219.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FMJU0/SX219.WAV,SX219,242,242,48333,FMJU0
SI1286.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJEB0/SI1286.WAV,SI1286,267,267,53351,MJEB0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MESJ0/SA1.WAV,SA1,271,271,54068,MESJ0
SI809.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDHL0/SI809.WAV,SI809,248,248,49562,MDHL0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FDTD0/SA2.WAV,SA2,248,248,49562,FDTD0
SX24.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MPSW0/SX24.WAV,SX24,149,149,29799,MPSW0
SX265.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FHXS0/SX265.WAV,SX265,223,223,44544,FHXS0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRJT0/SA2.WAV,SA2,218,218,43418,MRJT0
SX443.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MHIT0/SX443.WAV,SX443,224,224,44647,MHIT0
SX26.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJEB0/SX26.WAV,SX26,174,174,34714,MJEB0
SI1395.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDLC0/SI1395.WAV,SI1395,420,420,83866,MDLC0
SX132.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRPC1/SX132.WAV,SX132,176,176,35124,MRPC1
SI663.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAPV0/SI663.WAV,SI663,361,361,72090,MAPV0
SX251.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRML0/SX251.WAV,SX251,367,367,73319,MRML0
SX81.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMWS1/SX81.WAV,SX81,163,163,32564,MMWS1
SI1202.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FDKN0/SI1202.WAV,SI1202,394,394,78746,FDKN0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSAT1/SA2.WAV,SA2,236,236,47002,MSAT1
SX168.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRCG0/SX168.WAV,SX168,212,212,42292,MRCG0
SI2217.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBCG0/SI2217.WAV,SI2217,214,214,42701,MBCG0
SI1689.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKLR0/SI1689.WAV,SI1689,170,170,33895,MKLR0
SI2142.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTWH1/SI2142.WAV,SI2142,128,128,25498,MTWH1
SX73.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSJW0/SX73.WAV,SX73,270,270,53965,FSJW0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBLV0/SA2.WAV,SA2,267,267,53248,FBLV0
SX24.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MREE0/SX24.WAV,SX24,186,186,37069,MREE0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJKR0/SA2.WAV,SA2,224,224,44749,MJKR0
SX62.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKDB0/SX62.WAV,SX62,220,220,43930,MKDB0
SX382.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTJS0/SX382.WAV,SX382,326,326,65024,MTJS0
SI1677.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJEN0/SI1677.WAV,SI1677,261,261,52020,FJEN0
SI1167.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRDS0/SI1167.WAV,SI1167,148,148,29492,MRDS0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRMB0/SA2.WAV,SA2,217,217,43213,MRMB0
SX250.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMDG0/SX250.WAV,SX250,281,281,56013,MMDG0
SI1521.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTDP0/SI1521.WAV,SI1521,393,393,78541,MTDP0
SI1028.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJMD0/SI1028.WAV,SI1028,183,183,36557,MJMD0
SX182.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCEW0/SX182.WAV,SX182,229,229,45773,MCEW0
SX222.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJRB0/SX222.WAV,SX222,245,245,48845,FJRB0
SI1675.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MWAR0/SI1675.WAV,SI1675,220,220,43930,MWAR0
SI1908.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FDNC0/SI1908.WAV,SI1908,368,368,73524,FDNC0
SI2206.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MPAR0/SI2206.WAV,SI2206,296,296,59188,MPAR0
SX421.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKDE0/SX421.WAV,SX421,229,229,45671,FKDE0
SX357.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSDS0/SX357.WAV,SX357,370,370,73831,MSDS0
SI1691.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMPM0/SI1691.WAV,SI1691,232,232,46285,MMPM0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDKS0/SA1.WAV,SA1,256,256,51098,MDKS0
SI898.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKAH0/SI898.WAV,SI898,217,217,43316,MKAH0
SX144.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMM0/SX144.WAV,SX144,209,209,41780,FSMM0
SX235.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MLJC0/SX235.WAV,SX235,238,238,47514,MLJC0
SI757.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBTH0/SI757.WAV,SI757,169,169,33690,MBTH0
SI524.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCDR0/SI524.WAV,SI524,382,382,76391,MCDR0
SX219.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAFM0/SX219.WAV,SX219,229,229,45773,MAFM0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDWH0/SA1.WAV,SA1,362,362,72397,MDWH0
SI2134.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMS1/SI2134.WAV,SI2134,232,232,46388,FSMS1
SI867.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MGRL0/SI867.WAV,SI867,309,309,61645,MGRL0
SI1470.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FRJB0/SI1470.WAV,SI1470,119,119,23655,FRJB0
SX163.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLMA0/SX163.WAV,SX163,184,184,36660,FLMA0
SX141.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKRG0/SX141.WAV,SX141,257,257,51200,MKRG0
SX221.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJXM0/SX221.WAV,SX221,237,237,47207,FJXM0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKAM0/SA1.WAV,SA1,270,270,53965,MKAM0
SX40.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCLK0/SX40.WAV,SX40,226,226,45056,MCLK0
SX245.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTPF0/SX245.WAV,SX245,271,271,54170,MTPF0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRSP0/SA1.WAV,SA1,269,269,53658,MRSP0
SI1604.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJAI0/SI1604.WAV,SI1604,216,216,43111,MJAI0
SI501.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSRR0/SI501.WAV,SI501,355,355,70964,MSRR0
SX6.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDAS0/SX6.WAV,SX6,211,211,42087,MDAS0
SI874.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMS1/SI874.WAV,SI874,267,267,53351,FSMS1
SI1964.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJDM2/SI1964.WAV,SI1964,272,272,54272,FJDM2
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRCW0/SA2.WAV,SA2,200,200,39936,MRCW0
SX405.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MHBS0/SX405.WAV,SX405,196,196,39015,MHBS0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRLD0/SA1.WAV,SA1,223,223,44544,MRLD0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MEWM0/SA2.WAV,SA2,248,248,49562,MEWM0
SX54.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMM0/SX54.WAV,SX54,280,280,55808,FSMM0
SX273.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTBC0/SX273.WAV,SX273,192,192,38298,MTBC0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSLS0/SA2.WAV,SA2,257,257,51303,FSLS0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTJG0/SA1.WAV,SA1,250,250,49869,MTJG0
SI771.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTDB0/SI771.WAV,SI771,365,365,72909,MTDB0
SX240.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MREW1/SX240.WAV,SX240,231,231,46183,MREW1
SI2146.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLJD0/SI2146.WAV,SI2146,194,194,38708,FLJD0
SX225.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJRH0/SX225.WAV,SX225,163,163,32564,MJRH0
SI807.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MILB0/SI807.WAV,SI807,281,281,56013,MILB0
SX15.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MEFG0/SX15.WAV,SX15,227,227,45261,MEFG0
SI2135.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FEME0/SI2135.WAV,SI2135,190,190,37888,FEME0
SI1145.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FGMB0/SI1145.WAV,SI1145,391,391,78029,FGMB0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJPG0/SA2.WAV,SA2,187,187,37274,MJPG0
SX212.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJHK0/SX212.WAV,SX212,289,289,57754,FJHK0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MFRM0/SA2.WAV,SA2,192,192,38298,MFRM0
SI1552.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBJL0/SI1552.WAV,SI1552,246,246,49050,FBJL0
SI2296.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MGAK0/SI2296.WAV,SI2296,193,193,38503,MGAK0
SI2232.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FMPG0/SI2232.WAV,SI2232,271,271,54170,FMPG0
SX60.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MPGR0/SX60.WAV,SX60,248,248,49562,MPGR0
SX328.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKLC1/SX328.WAV,SX328,265,265,52839,FKLC1
SI1377.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FMEM0/SI1377.WAV,SI1377,310,310,61850,FMEM0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSJK0/SA1.WAV,SA1,273,273,54477,MSJK0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMWS1/SA1.WAV,SA1,219,219,43725,MMWS1
SI1457.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJJM0/SI1457.WAV,SI1457,292,292,58368,MJJM0
SX348.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMWS0/SX348.WAV,SX348,247,247,49357,MMWS0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSRH0/SA2.WAV,SA2,219,219,43725,FSRH0
SX145.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MLJC0/SX145.WAV,SX145,238,238,47412,MLJC0
SX76.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLJD0/SX76.WAV,SX76,244,244,48640,FLJD0
SX121.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FCKE0/SX121.WAV,SX121,203,203,40448,FCKE0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSDJ0/SA2.WAV,SA2,211,211,42087,FSDJ0
SX351.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMWS1/SX351.WAV,SX351,249,249,49767,MMWS1
SX338.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBLV0/SX338.WAV,SX338,275,275,54989,FBLV0
SX250.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDLH0/SX250.WAV,SX250,258,258,51508,MDLH0
SI1472.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBAS0/SI1472.WAV,SI1472,355,355,70964,FBAS0
SI1017.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MHJB0/SI1017.WAV,SI1017,186,186,37172,MHJB0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMAB1/SA1.WAV,SA1,274,274,54682,MMAB1
SI1314.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMM0/SI1314.WAV,SI1314,218,218,43418,FSMM0
SX207.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FMEM0/SX207.WAV,SX207,166,166,33076,FMEM0
SX381.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBEF0/SX381.WAV,SX381,154,154,30618,MBEF0
SI1466.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FVMH0/SI1466.WAV,SI1466,337,337,67380,FVMH0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRJH0/SA2.WAV,SA2,205,205,40858,MRJH0
SX386.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MVJH0/SX386.WAV,SX386,187,187,37274,MVJH0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMEB0/SA1.WAV,SA1,271,271,54170,MMEB0
SX181.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTQC0/SX181.WAV,SX181,382,382,76288,MTQC0
